,incident_id,date,state,city_or_county,n_killed,n_injured,latitude,longitude,pos,neg,neu,comp,scrape
99814,451202,2015-11-20,Washington,Spokane,0,0,47.6611,-117.432,0.11583333333333333,0.20200000000000004,0.6821666666666667,-0.18816666666666668,True
99849,451144,2015-11-20,Washington,Seattle,0,0,47.6929,-122.345,0.0,0.0,0.0,0.0,True
99901,450814,2015-11-20,Washington,Royal City,1,1,46.9,-119.634,0.0,0.0,0.0,0.0,True
99902,450774,2015-11-20,Washington,Tacoma,0,1,47.2448,-122.46600000000001,0.0,0.156,0.844,-0.34,True
99934,452421,2015-11-21,Washington,Lakewood,0,0,47.1559,-122.46799999999999,0.0,0.0,0.0,0.0,True
100131,451338,2015-11-22,Washington,Seattle,0,4,47.6141,-122.321,0.07518181818181818,0.21851515151515147,0.7063030303030303,-0.33526666666666666,True
100144,550494,2015-11-22,Washington,Tacoma,0,0,47.2535,-122.43700000000001,0.03557142857142857,0.1978571428571429,0.7665714285714286,-0.3494428571428571,True
100292,489803,2015-11-23,Washington,Graham,0,0,47.0339,-122.25299999999999,0.0,0.0,0.0,0.0,True
100389,453348,2015-11-24,Washington,Yakima,0,1,46.6567,-120.73,0.0,0.0,0.0,0.0,True
100390,453353,2015-11-24,Washington,Bothell,0,0,47.8228,-122.20700000000001,0.0,0.0,0.0,0.0,True
100445,453397,2015-11-25,Washington,Tenino,0,0,46.8586,-122.85600000000001,0.0,0.0,0.0,0.0,True
100527,453366,2015-11-25,Washington,Vancouver,1,0,45.6265,-122.67200000000001,0.0,0.0,0.0,0.0,True
100674,539482,2015-11-26,Washington,Spokane (county),0,0,47.7368,-117.429,0.0,0.0,0.0,0.0,True
100755,539476,2015-11-27,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.312,0.688,-0.47355,True
100792,456194,2015-11-27,Washington,Sultan,0,0,47.8622,-121.81700000000001,0.0,0.0,0.0,0.0,True
100874,456016,2015-11-28,Washington,Seattle (West Seattle),0,1,47.5226,-122.359,0.0,0.0,0.0,0.0,True
101063,455142,2015-11-29,Washington,Everett,0,1,47.8883,-122.25200000000001,0.06675,0.2975,0.63575,-0.7795,True
101072,457794,2015-11-29,Washington,Bellingham,0,0,48.7896,-122.509,0.0,0.0,0.0,0.0,True
101075,456030,2015-11-29,Washington,Centralia,0,1,46.7275,-122.964,0.0555,0.1905,0.754,-0.11865,True
101122,457844,2015-11-30,Washington,Tacoma (Fircrest),0,0,47.2212,-122.53399999999999,0.0,0.0,0.0,0.0,True
101184,456831,2015-11-30,Washington,Seattle (West Seattle),0,0,47.534,-122.355,0.0,0.0,0.0,0.0,True
101205,491277,2015-11-30,Washington,Woodland,0,0,45.9526,-122.711,0.0,0.0,0.0,0.0,True
101336,457084,2015-12-01,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.0,0.0,0.0,True
101418,459373,2015-12-02,Washington,Lynden,0,0,48.9968,-122.33,0.0,0.0,0.0,0.0,True
101590,459247,2015-12-03,Washington,Tacoma (Fife),2,0,,,0.0,0.0,0.0,0.0,True
101620,480148,2015-12-03,Washington,Federal Way,0,0,47.3111,-122.26799999999999,0.0,0.0,0.0,0.0,True
101644,458136,2015-12-03,Washington,Spokane (Spokane Valley),0,0,47.6611,-117.432,0.17099999999999999,0.1528,0.6762,-0.07799999999999999,True
101728,703148,2015-12-04,Washington,Seattle (Tukwila),1,0,47.4822,-122.295,0.0,0.31,0.69,-0.7351,True
101774,459375,2015-12-04,Washington,Spokane,0,0,47.6611,-117.432,0.184,0.14379999999999998,0.6721999999999999,-0.03839999999999999,True
101789,459855,2015-12-04,Washington,Seattle,0,0,47.6062,-122.306,0.06578125,0.18765625000000002,0.7465625,-0.22224062499999997,True
101988,491202,2015-12-06,Washington,Springdale,0,0,48.0414,-117.81200000000001,0.0,0.0,0.0,0.0,True
102097,460229,2015-12-06,Washington,Seattle,1,0,47.6776,-122.29,0.122,0.109,0.769,0.0772,True
102115,492202,2015-12-06,Washington,Spokane (county),0,0,47.7368,-117.429,0.0,0.0,0.0,0.0,True
102128,461763,2015-12-07,Washington,Seattle,1,0,,,0.0,0.0,0.0,0.0,True
102244,461769,2015-12-08,Washington,Seattle (Tukwila),0,1,47.4697,-122.287,0.0,0.0,0.0,0.0,True
102256,476869,2015-12-08,Washington,Vancouver,0,0,45.6442,-122.53399999999999,0.0,0.0,0.0,0.0,True
102297,476908,2015-12-08,Washington,Spokane,0,0,47.6632,-117.38,0.0,0.0,0.0,0.0,True
102312,486086,2015-12-08,Washington,Shelton,0,0,47.23,-123.11200000000001,0.0,0.0,0.0,0.0,True
102368,461766,2015-12-08,Washington,Puyallup,1,0,47.1746,-122.304,0.0,0.0,0.0,0.0,True
102449,492715,2015-12-09,Washington,Spokane,0,0,47.6611,-117.432,0.0468,0.26180000000000003,0.6914,-0.5983,True
102455,493506,2015-12-09,Washington,Spokane,0,0,47.6652,-117.443,0.08871428571428572,0.17685714285714285,0.7344285714285714,-0.22468571428571424,True
102457,492012,2015-12-09,Washington,Spokane (Spokane Valley),0,0,47.6611,-117.432,0.0855909090909091,0.22804545454545455,0.6863636363636363,-0.3706863636363637,True
102570,492198,2015-12-10,Washington,Spokane,0,0,47.6611,-117.432,0.02022222222222222,0.15966666666666668,0.8201111111111111,-0.33256666666666673,True
102664,464398,2015-12-10,Washington,Prosser,0,0,46.2253,-119.81,0.0,0.0,0.0,0.0,True
102738,486089,2015-12-11,Washington,Federal Way,0,0,47.32899999999999,-122.31299999999999,0.0,0.0,0.0,0.0,True
102739,589141,2015-12-11,Washington,Everett,0,0,47.9054,-122.23899999999999,0.1185,0.2436666666666667,0.6378333333333334,-0.39618333333333333,True
102756,479430,2015-12-11,Washington,Kennewick,3,0,46.1863,-119.20100000000001,0.0,0.0,0.0,0.0,True
102764,475391,2015-12-11,Washington,Spokane,0,1,47.6875,-117.4,0.0,0.0,0.0,0.0,True
102772,472448,2015-12-11,Washington,Seattle,0,0,47.5383,-122.389,0.0,0.0,0.0,0.0,True
102880,492718,2015-12-12,Washington,Spokane,0,0,47.6611,-117.432,0.0468,0.26180000000000003,0.6914,-0.5983,True
102928,463960,2015-12-12,Washington,Federal Way,0,0,47.32899999999999,-122.31299999999999,0.0,0.0,0.0,0.0,True
102961,465584,2015-12-12,Washington,Seattle,0,1,47.6926,-122.344,0.0,0.0,0.0,0.0,True
102969,464468,2015-12-12,Washington,Everett,1,0,47.8864,-122.24,0.1185,0.2436666666666667,0.6378333333333334,-0.39618333333333333,True
102980,465663,2015-12-13,Washington,Seattle,1,0,,,0.0,0.0,0.0,0.0,True
103058,476306,2015-12-13,Washington,Kent,0,0,47.4137,-122.197,0.0,0.0,0.0,0.0,True
103071,479410,2015-12-13,Washington,Bonney Lake (Lake Tapps),1,0,47.2479,-122.18,0.0,0.0,0.0,0.0,True
103077,465676,2015-12-13,Washington,Mill Creek,0,0,47.8781,-122.20700000000001,0.0,0.0,0.0,0.0,True
103088,468086,2015-12-13,Washington,Lynden,0,0,48.9465,-122.45200000000001,0.0,0.0,0.0,0.0,True
103091,466392,2015-12-13,Washington,Spokane,1,0,47.652,-117.44200000000001,0.045714285714285714,0.14671428571428574,0.8075714285714286,-0.20385714285714282,True
103109,465681,2015-12-13,Washington,Tacoma,1,0,47.2814,-122.516,0.0,0.0,0.0,0.0,True
103119,467044,2015-12-13,Washington,Olympia,1,0,47.0016,-122.76299999999999,0.0,0.0,0.0,0.0,True
103197,703087,2015-12-14,Washington,Seattle (West Seattle),0,0,47.5408,-122.35700000000001,0.0,0.0,0.0,0.0,True
103260,703049,2015-12-14,Washington,Marysville,0,0,48.0983,-122.185,0.0,0.0,0.0,0.0,True
103275,468075,2015-12-15,Washington,Spokane,2,0,47.6948,-117.45299999999999,0.0,0.0,0.0,0.0,True
103276,491148,2015-12-15,Washington,Tacoma,0,0,47.251000000000005,-122.45100000000001,0.059571428571428574,0.06257142857142857,0.8777142857142859,0.009714285714285707,True
103277,491176,2015-12-15,Washington,Seattle,0,0,47.6093,-122.331,0.06602597402597403,0.21480519480519483,0.7191948051948054,-0.34283116883116893,True
103320,475388,2015-12-15,Washington,Seattle (West Seattle),0,0,47.5337,-122.355,0.0,0.0,0.0,0.0,True
103372,466476,2015-12-15,Washington,Marysville,0,0,48.0752,-122.17200000000001,0.169,0.312,0.519,-0.2732,True
103422,491127,2015-12-16,Washington,Tacoma,0,0,47.2466,-122.552,0.0,0.0,0.0,0.0,True
103431,485494,2015-12-16,Washington,Kent (Covington),0,0,47.3727,-122.199,0.24233333333333332,0.19599999999999998,0.5616666666666666,0.1122666666666667,True
103472,467046,2015-12-16,Washington,Seattle,0,0,47.608999999999995,-122.295,0.049,0.0,0.9510000000000001,0.0386,True
103524,467509,2015-12-16,Washington,Seattle,0,0,47.5284,-122.366,0.0,0.0,0.0,0.0,True
103550,475053,2015-12-16,Washington,Vancouver,1,0,45.6431,-122.624,0.0,0.0,1.0,0.0,True
103668,489811,2015-12-17,Washington,Olympia,0,1,47.0622,-122.741,0.0,0.0,0.0,0.0,True
103675,491208,2015-12-17,Washington,Spokane (county),0,0,47.7346,-117.48200000000001,0.0,0.0,0.0,0.0,True
103727,492014,2015-12-18,Washington,Spokane,0,0,47.6611,-117.432,0.07916,0.21216000000000002,0.70876,-0.33379600000000004,True
103760,476896,2015-12-18,Washington,Seattle (White Center),0,0,47.5173,-122.351,0.0,0.0,0.0,0.0,True
103926,475047,2015-12-19,Washington,Vancouver,0,0,45.6308,-122.62799999999999,0.0615,0.15475,0.78375,-0.1335,True
103972,468662,2015-12-19,Washington,Tacoma,1,0,47.2305,-122.402,0.0,0.0,0.0,0.0,True
104002,492713,2015-12-20,Washington,Spokane (county),0,0,47.7368,-117.429,0.0,0.0,0.0,0.0,True
104064,470508,2015-12-20,Washington,Everett,1,0,47.9632,-122.208,0.0,0.0,0.0,0.0,True
104244,480902,2015-12-21,Washington,Everett,1,0,47.9632,-122.208,0.0,0.0,0.0,0.0,True
104253,472476,2015-12-21,Washington,Mukilteo,0,1,47.922,-122.302,0.0,0.0,0.0,0.0,True
104254,472486,2015-12-21,Washington,Vancouver,0,0,45.6279,-122.65299999999999,0.0,0.0,1.0,0.0,True
104297,492711,2015-12-22,Washington,Spokane (county),0,0,47.7368,-117.429,0.0,0.0,0.0,0.0,True
104407,473224,2015-12-22,Washington,Yakima,1,0,46.5762,-120.516,0.0,0.0,0.0,0.0,True
104594,471703,2015-12-24,Washington,Seattle (Des Moines),1,0,47.4082,-122.295,0.0,0.0,0.0,0.0,True
104606,471979,2015-12-24,Washington,Seattle (Des Moines),0,1,47.4079,-122.295,0.0,0.0,0.0,0.0,True
104617,475356,2015-12-24,Washington,Kennewick,1,0,46.216,-119.179,0.0785,0.285,0.6365000000000001,-0.24799999999999997,True
104922,473033,2015-12-26,Washington,Spokane,1,0,47.7115,-117.419,0.0,0.0,0.0,0.0,True
104949,473145,2015-12-26,Washington,Seattle (West Seattle),0,1,47.5407,-122.387,0.089,0.319,0.592,-0.7906,True
105051,474119,2015-12-27,Washington,Auburn,0,0,47.3074,-122.225,0.0,0.0,0.0,0.0,True
105084,473050,2015-12-27,Washington,Seattle (Skyway),1,0,47.4917,-122.23899999999999,0.0,0.0,0.0,0.0,True
105103,484878,2015-12-27,Washington,Seattle,0,0,47.5574,-122.337,0.0,0.0,0.0,0.0,True
105178,474165,2015-12-28,Washington,Spokane,0,1,47.5438,-117.398,0.0,0.0,0.0,0.0,True
105217,474064,2015-12-28,Washington,Seattle,0,1,47.6252,-122.35700000000001,0.08023529411764706,0.23364705882352943,0.6861176470588235,-0.2572764705882353,True
105236,474986,2015-12-28,Washington,Seattle,0,1,47.6009,-122.331,0.057928571428571426,0.22799999999999998,0.7141071428571429,-0.3713142857142858,True
105261,474248,2015-12-28,Washington,Battle Ground,0,1,45.7908,-122.544,0.0,0.0,0.0,0.0,True
105318,476990,2015-12-29,Washington,Seattle (Capitol Hill),0,0,47.6257,-122.351,0.0332,0.23953333333333332,0.7272666666666666,-0.40514666666666665,True
105453,475755,2015-12-30,Washington,Centralia,0,0,46.7427,-122.979,0.0,0.0,0.0,0.0,True
105694,476809,2015-12-31,Washington,Woodland,1,0,45.8888,-122.75,0.0,0.0,0.0,0.0,True
105772,491956,2016-01-01,Washington,Airway Heights,0,0,47.6483,-117.595,0.0,0.0,0.0,0.0,True
105777,491975,2016-01-01,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.2723333333333333,0.7276666666666666,-0.5497666666666666,True
105851,477002,2016-01-01,Washington,Vancouver,0,0,45.6565,-122.508,0.185,0.25,0.565,-0.4878,True
105852,477004,2016-01-01,Washington,Vancouver,0,0,45.6272,-122.671,0.0,0.0,0.0,0.0,True
105855,478044,2016-01-01,Washington,Parker,0,1,46.5045,-120.46799999999999,0.0,0.0,0.0,0.0,True
105856,484955,2016-01-01,Washington,Tacoma,0,0,47.2465,-122.501,0.0,0.0,0.0,0.0,True
105993,491725,2016-01-02,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.23233333333333336,0.7676666666666666,-0.5497666666666667,True
106028,492720,2016-01-02,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.153,0.847,-0.5019,True
106033,478002,2016-01-02,Washington,Seattle,0,1,47.537,-122.275,0.0,0.0,0.0,0.0,True
106080,478013,2016-01-03,Washington,Tacoma,0,1,47.2156,-122.456,0.0,0.0,0.0,0.0,True
106089,478663,2016-01-03,Washington,Spanaway,0,0,47.0717,-122.419,0.0,0.0,0.0,0.0,True
106465,480233,2016-01-05,Washington,Sumner,0,0,47.2032,-122.23299999999999,0.0,0.0,0.0,0.0,True
106487,479340,2016-01-05,Washington,Olympia,1,0,46.9528,-122.90799999999999,0.0,0.0,0.0,0.0,True
106656,480226,2016-01-06,Washington,Seattle (West Seattle),0,0,47.5518,-122.363,0.0,0.0,1.0,0.0,True
106663,481082,2016-01-06,Washington,Seattle,0,1,47.5662,-122.288,0.0,0.0,0.0,0.0,True
106811,481859,2016-01-07,Washington,Kent,1,0,47.3749,-122.196,0.1396666666666667,0.119,0.7413333333333334,0.122,True
106870,491723,2016-01-08,Washington,Spokane (Spokane Valley),0,0,47.6611,-117.432,0.07866666666666666,0.14733333333333334,0.774,-0.10850000000000003,True
106924,481853,2016-01-08,Washington,Yakima,0,1,46.5709,-120.53,0.0,0.2015,0.7985,-0.4221,True
106926,481862,2016-01-08,Washington,Federal Way,0,0,47.3489,-122.311,0.0,0.0,0.0,0.0,True
106928,484890,2016-01-08,Washington,Bellevue,0,0,47.6187,-122.20100000000001,0.0,0.0,0.0,0.0,True
106942,481888,2016-01-08,Washington,Seattle (Burien),1,0,47.6018,-122.31700000000001,0.07648484848484847,0.20266666666666663,0.7208181818181819,-0.2764363636363636,True
107081,482224,2016-01-09,Washington,Seattle,0,1,47.6325,-122.35700000000001,0.0,0.333,0.667,-0.7579,True
107105,482236,2016-01-09,Washington,Everett,0,0,47.995,-122.204,0.0,0.0,0.0,0.0,True
107109,482208,2016-01-09,Washington,Olympia,0,2,47.001000000000005,-122.66799999999999,0.0,0.0,0.0,0.0,True
107127,482201,2016-01-09,Washington,Spokane,0,0,47.6576,-117.374,0.0,0.144,0.856,-0.4003,True
107266,484127,2016-01-10,Washington,Cowlitz (county),1,0,,,0.0,0.0,0.0,0.0,True
107325,484156,2016-01-11,Washington,Tacoma,1,0,47.2833,-122.396,0.0,0.0,0.0,0.0,True
107478,484158,2016-01-12,Washington,Vancouver,0,0,45.6395,-122.624,0.0,0.0,0.0,0.0,True
107496,484865,2016-01-12,Washington,Tacoma,0,0,47.1738,-122.458,0.0,0.0,0.0,0.0,True
107554,725791,2016-01-12,Washington,Spokane,0,0,47.6611,-117.432,0.08080000000000001,0.19939999999999997,0.7198,-0.32788000000000006,True
107624,492189,2016-01-13,Washington,Spokane,0,0,47.6611,-117.432,0.236,0.0,0.764,0.5719,True
107665,485467,2016-01-13,Washington,Cle Elum,1,0,47.1962,-120.955,0.0,0.0,0.0,0.0,True
107726,484952,2016-01-13,Washington,Seattle (Burien),0,2,47.5785,-122.31700000000001,0.0,0.0,0.0,0.0,True
107856,492705,2016-01-15,Washington,Airway Heights,0,0,47.6441,-117.589,0.0,0.0,0.0,0.0,True
107897,488965,2016-01-15,Washington,Seattle (Des Moines),0,1,47.401,-122.3,0.152,0.152,0.696,0.0,True
107982,486019,2016-01-15,Washington,Seattle (Des Moines),0,2,47.3851,-122.29700000000001,0.0,0.0,0.0,0.0,True
108099,492007,2016-01-16,Washington,Spokane,0,0,47.6611,-117.432,0.236,0.0,0.764,0.5719,True
108109,487012,2016-01-16,Washington,Seattle,0,0,47.6499,-122.361,0.0,0.0,0.0,0.0,True
108192,487761,2016-01-17,Washington,Lakewood,0,0,,,0.0,0.0,0.0,0.0,True
108296,487725,2016-01-18,Washington,Spokane,1,0,47.7169,-117.406,0.0,0.0,0.0,0.0,True
108329,489362,2016-01-18,Washington,Yakima,1,0,46.6586,-120.74700000000001,0.0,0.0,0.0,0.0,True
108354,487738,2016-01-18,Washington,Puyallup (South Hill),1,0,47.1806,-122.23899999999999,0.0,0.0,0.0,0.0,True
108358,487756,2016-01-18,Washington,Spokane (Spokane Valley),1,0,47.67,-117.215,0.0,0.0,0.0,0.0,True
108463,488420,2016-01-19,Washington,Seattle (Ballard),0,0,47.6761,-122.38,0.0,0.285,0.715,-0.7761,True
108553,490069,2016-01-20,Washington,Camas,0,1,45.5836,-122.37,0.0,0.0,0.0,0.0,True
108741,489792,2016-01-21,Washington,Renton,0,1,,,0.0,0.0,0.0,0.0,True
108761,492009,2016-01-21,Washington,Spokane,0,0,47.6611,-117.432,0.0475,0.133,0.819,-0.22407499999999997,True
108769,491984,2016-01-21,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.0,0.0,0.0,True
108800,491916,2016-01-22,Washington,Yakima,1,1,46.6061,-120.52,0.0,0.0,1.0,0.0,True
108827,490738,2016-01-22,Washington,Seattle (West Seattle),0,0,47.5355,-122.355,0.186,0.0,0.814,0.4926,True
109128,491922,2016-01-24,Washington,Lynnwood,0,0,47.8239,-122.29299999999999,0.0,0.0,0.0,0.0,True
109136,491909,2016-01-24,Washington,Woodland,0,0,45.9398,-122.641,0.0,0.0,0.0,0.0,True
109160,495311,2016-01-25,Washington,Tacoma,0,1,47.2321,-122.495,0.0,0.0,0.0,0.0,True
109166,493388,2016-01-25,Washington,Seattle,0,0,47.6,-122.30799999999999,0.045580645161290324,0.16790322580645162,0.7864193548387095,-0.30718064516129034,True
109224,493379,2016-01-25,Washington,Auburn,0,2,47.3055,-122.251,0.0,0.0,0.0,0.0,True
109257,492555,2016-01-25,Washington,Seattle (Burien),0,1,47.4867,-122.337,0.0,0.0,0.0,0.0,True
109440,495006,2016-01-26,Washington,Port Angeles,0,0,48.099,-123.38600000000001,0.0,0.0,0.0,0.0,True
109445,498623,2016-01-26,Washington,Kent,0,0,47.3727,-122.199,0.0,0.0,0.0,0.0,True
109451,493536,2016-01-26,Washington,Seattle,2,3,47.5903,-122.323,0.017650000000000002,0.16835,0.8140000000000001,-0.32864499999999996,True
109460,493373,2016-01-26,Washington,Bellevue,1,0,47.6089,-122.20700000000001,0.0,0.0,0.0,0.0,True
109496,496167,2016-01-27,Washington,Everett,0,1,47.9067,-122.242,0.0,0.231,0.769,-0.34,True
109701,498615,2016-01-28,Washington,Seattle (Burien),0,0,47.4861,-122.354,0.0,0.0,0.0,0.0,True
109729,495304,2016-01-28,Washington,Tacoma,1,0,47.2299,-122.454,0.0,0.0,0.0,0.0,True
109793,498509,2016-01-29,Washington,Orting,0,1,47.0164,-122.22200000000001,0.0,0.0,0.0,0.0,True
109805,496184,2016-01-29,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.23133333333333336,0.7686666666666667,-0.5658666666666667,True
109950,497024,2016-01-30,Washington,Spokane,1,0,47.7165,-117.475,0.0,0.0,0.0,0.0,True
110001,497061,2016-01-30,Washington,Spokane (county),0,0,47.7368,-117.429,0.0,0.0,0.0,0.0,True
110045,497662,2016-01-30,Washington,Seattle,0,0,47.6141,-122.319,0.03333333333333333,0.2043809523809524,0.7622857142857145,-0.4060047619047618,True
110189,497020,2016-01-31,Washington,Spokane,0,0,47.8069,-117.395,0.0,0.0,0.0,0.0,True
110244,501620,2016-01-31,Washington,Tacoma,0,0,47.1828,-122.434,0.0,0.0,0.0,0.0,True
110325,497681,2016-02-01,Washington,Tacoma,1,0,47.2313,-122.484,0.056,0.2585,0.6855,-0.4047,True
110334,547620,2016-02-01,Washington,Port Angeles,0,1,48.1086,-123.446,0.165,0.184,0.651,-0.128,True
110344,499367,2016-02-01,Washington,Spokane (county),0,0,47.7368,-117.429,0.0,0.0,0.0,0.0,True
110422,501064,2016-02-01,Washington,Tacoma,1,0,47.2321,-122.495,0.0,0.0,0.0,0.0,True
110493,499287,2016-02-02,Washington,Edmonds,0,0,47.843999999999994,-122.324,0.0,0.0,0.0,0.0,True
110516,498607,2016-02-02,Washington,Seattle,1,2,47.5376,-122.27,0.0,0.0,0.0,0.0,True
110605,499269,2016-02-03,Washington,Seattle (West Seattle),0,0,47.5284,-122.366,0.0,0.0,0.0,0.0,True
110657,499279,2016-02-03,Washington,Seattle,0,1,47.5861,-122.329,0.0,0.2414285714285714,0.7585714285714286,-0.6126142857142858,True
110838,499884,2016-02-04,Washington,Seattle,0,0,47.7086,-122.31299999999999,0.0,0.0,0.0,0.0,True
110840,501344,2016-02-04,Washington,Seattle,0,0,47.5252,-122.27,0.0,0.0,0.0,0.0,True
110869,502684,2016-02-05,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.311,0.6890000000000001,-0.63765,True
111001,501074,2016-02-06,Washington,Seattle,0,1,47.5775,-122.29700000000001,0.0,0.311,0.689,-0.7761,True
111026,504822,2016-02-06,Washington,Montesano,0,0,46.9901,-123.59899999999999,0.0,0.0,0.0,0.0,True
111053,506750,2016-02-06,Washington,Lakewood,0,1,,,0.0,0.0,0.0,0.0,True
111138,502016,2016-02-07,Washington,Ashford,1,0,46.7597,-122.035,0.0,0.0,0.0,0.0,True
111208,502034,2016-02-07,Washington,Mount Vernon,1,0,48.4136,-122.333,0.0,0.0,0.0,0.0,True
111241,502076,2016-02-07,Washington,Pullman,0,1,46.7365,-117.185,0.0,0.0,0.0,0.0,True
111242,502678,2016-02-07,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.428,0.572,-0.9353,True
111520,504819,2016-02-09,Washington,Everett,0,0,47.9725,-122.20299999999999,0.0,0.0,0.0,0.0,True
111524,520858,2016-02-09,Washington,Orcas,0,0,48.5984,-122.94200000000001,0.0,0.0,0.0,0.0,True
111600,515370,2016-02-10,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.0,0.0,0.0,True
111727,504793,2016-02-11,Washington,Spokane (Spokane Valley),0,0,47.6643,-117.259,0.188,0.1,0.712,0.4753,True
111739,504352,2016-02-11,Washington,Spokane,0,0,47.5404,-117.40899999999999,0.0,0.0,0.0,0.0,True
111884,504293,2016-02-12,Washington,Edmonds,0,0,47.7923,-122.344,0.0,0.0,0.0,0.0,True
111887,504359,2016-02-12,Washington,Kent,0,1,47.3725,-122.205,0.119,0.099,0.782,0.128,True
111888,504777,2016-02-12,Washington,Kirkland,0,1,47.7228,-122.164,0.0,0.0,0.0,0.0,True
111893,504784,2016-02-12,Washington,Bellingham,0,0,48.7335,-122.48700000000001,0.0,0.0,0.0,0.0,True
111900,505057,2016-02-13,Washington,Federal Way,1,0,47.3006,-122.36,0.0,0.0,0.0,0.0,True
112037,506327,2016-02-14,Washington,Tacoma,0,0,47.2174,-122.456,0.0,0.3305,0.6695,-0.34,True
112045,506820,2016-02-14,Washington,Seattle,0,0,47.5639,-122.288,0.0,0.0,0.0,0.0,True
112129,505184,2016-02-14,Washington,Everett,0,0,47.9385,-122.21799999999999,0.0,0.0,0.0,0.0,True
112243,515360,2016-02-15,Washington,Spokane (county),0,0,47.7368,-117.429,0.0,0.0,0.0,0.0,True
112281,506822,2016-02-16,Washington,Seattle (West Seattle),0,0,47.5336,-122.345,0.0,0.0,0.0,0.0,True
112289,531717,2016-02-16,Washington,Puyallup,0,0,47.0979,-122.331,0.0,0.0,0.0,0.0,True
112407,506769,2016-02-16,Washington,Vancouver,0,0,45.6068,-122.53399999999999,0.0,0.0,0.0,0.0,True
112442,506755,2016-02-17,Washington,Tacoma,0,1,47.1825,-122.434,0.0,0.0,0.0,0.0,True
112656,508524,2016-02-18,Washington,Seattle (White Center),1,0,47.7015,-122.369,0.376,0.121,0.503,0.5524,True
112660,507256,2016-02-18,Washington,Spanaway,0,1,47.1064,-122.435,0.0,0.155,0.845,-0.5574,True
112666,508500,2016-02-18,Washington,Auburn,0,0,47.3435,-122.281,0.0,0.0,0.0,0.0,True
112700,507248,2016-02-18,Washington,Seattle,0,0,47.5317,-122.355,0.0,0.0,0.0,0.0,True
112703,511027,2016-02-18,Washington,Spokane (Spokane Valley),1,0,47.6773,-117.23299999999999,0.188,0.1,0.712,0.4753,True
112707,509825,2016-02-19,Washington,Yakima (county),0,0,46.6051,-120.493,0.0,0.0,0.0,0.0,True
112952,508165,2016-02-20,Washington,University Place,2,0,47.2063,-122.535,0.0,0.0,0.0,0.0,True
112970,513227,2016-02-20,Washington,Pullman,0,0,46.7438,-117.154,0.0,0.0,0.0,0.0,True
112991,515384,2016-02-20,Washington,Spokane,0,0,47.6611,-117.432,0.12433333333333334,0.22466666666666665,0.6509999999999999,-0.22553333333333336,True
113109,509165,2016-02-21,Washington,Seattle,1,0,47.6903,-122.304,0.0,0.297,0.703,-0.7761,True
113266,509791,2016-02-22,Washington,Seattle,0,2,47.5776,-122.311,0.0,0.0,0.0,0.0,True
113314,512176,2016-02-22,Washington,Lake Stevens,0,0,47.9925,-122.125,0.0,0.0,0.0,0.0,True
113331,515374,2016-02-23,Washington,Spokane,0,0,47.6611,-117.432,0.18925,0.18925,0.6215,0.020824999999999982,True
113396,510423,2016-02-23,Washington,Seattle (West Seattle),0,0,47.5623,-122.365,0.0,0.0,0.0,0.0,True
113432,514979,2016-02-23,Washington,Ephrata,0,1,47.3077,-119.561,0.0,0.0,0.0,0.0,True
113480,512175,2016-02-24,Washington,Marysville,0,0,48.0931,-122.16799999999999,0.0,0.3615,0.6385,-0.40835,True
113553,511021,2016-02-24,Washington,Everett,0,0,47.9069,-122.21700000000001,0.0,0.0,0.0,0.0,True
113565,512106,2016-02-24,Washington,Seattle,1,0,47.5425,-122.29,0.0,0.0,0.0,0.0,True
113569,514559,2016-02-24,Washington,Tacoma,0,0,,,0.0,0.0,0.0,0.0,True
113793,513872,2016-02-26,Washington,Spokane (Spokane Valley),0,0,47.6573,-117.34700000000001,0.0,0.167,0.833,-0.34,True
113794,515379,2016-02-26,Washington,Spokane,0,0,47.6611,-117.432,0.1865,0.2475,0.5660000000000001,-0.16830000000000003,True
113797,512073,2016-02-26,Washington,Belfair,5,0,47.5033,-122.931,0.0,0.0,0.0,0.0,True
114001,515363,2016-02-28,Washington,Spokane,0,0,47.6611,-117.432,0.0,0.316,0.684,-0.7184,True
114019,513910,2016-02-28,Washington,Seattle (West Seattle),0,1,47.5447,-122.35700000000001,0.171,0.2825,0.5465,0.151,True
114033,515038,2016-02-28,Washington,Concrete,1,0,48.5225,-121.74,0.0,0.0,0.0,0.0,True
114179,514572,2016-02-29,Washington,Kennewick,0,0,46.203,-119.18299999999999,0.0,0.0,0.0,0.0,True
114257,516318,2016-02-29,Washington,Seattle,0,0,47.7085,-122.325,0.0,0.0,0.0,0.0,True
114313,594392,2016-03-01,Washington,Seattle,0,0,47.4435,-122.296,0.0,0.0,0.0,0.0,True
114401,514583,2016-03-01,Washington,Leavenworth,0,1,47.5962,-120.661,0.0,0.0,0.0,0.0,True
