,incident_id,date,state,city_or_county,n_killed,n_injured,latitude,longitude,pos,neg,neu,comp,scrape
36,482856,2013-03-13,New York,Mohawk,6,2,43.011,-75.0058,0.0,0.0,0.0,0.0,True
43,483788,2013-03-22,New York,Brooklyn,1,3,40.5803,-74.0005,0.0,0.0,0.0,0.0,True
47,483872,2013-04-07,New York,New York (Manhattan),1,3,40.9018,-73.8511,0.0,0.545,0.455,-0.5859,True
78,873575,2013-05-18,New York,Jamaica,1,0,40.673,-73.7881,0.0,0.0,0.0,0.0,True
119,490226,2013-06-30,New York,Brooklyn,0,9,40.6452,-73.928,0.0,0.0,0.0,0.0,True
121,893251,2013-07-01,New York,Locust Valley,0,1,40.888000000000005,-73.5899,0.0,0.0,0.0,0.0,True
126,490750,2013-07-06,New York,Brooklyn,1,3,40.6987,-73.95,0.0,0.185,0.815,-0.53625,True
146,491181,2013-07-20,New York,Brooklyn,0,5,40.6962,-73.9178,0.0,0.40633333333333327,0.5936666666666667,-0.7051666666666666,True
147,491214,2013-07-21,New York,Brooklyn,0,4,40.6699,-73.9293,0.0,0.161,0.839,-0.5859,True
166,491710,2013-08-11,New York,Brooklyn,0,4,40.6524,-73.9321,0.0,0.0,1.0,0.0,True
187,479774,2013-09-11,New York,New York,0,4,40.7283,-74.0048,0.0273,0.1476,0.8251,-0.17151,True
214,480882,2013-10-05,New York,Buffalo,0,4,42.9114,-78.8075,0.0,0.0,0.0,0.0,True
242,493882,2013-11-11,New York,Brooklyn,4,1,40.7122,-73.9359,0.0,0.0,0.0,0.0,True
251,495171,2013-11-28,New York,Rochester,0,4,43.1595,-77.61,0.159,0.184,0.657,0.04730000000000001,True
267,495577,2013-12-25,New York,Medford,1,3,40.8463,-72.9919,0.0,0.0,0.0,0.0,True
276,496684,2013-12-31,New York,Brooklyn,0,6,40.6712,-73.9088,0.1025,0.20625,0.69125,-0.27642500000000003,True
280,92383,2014-01-01,New York,Queens,1,0,40.7034,-73.7474,0.116,0.204,0.68,-0.296,True
281,92142,2014-01-01,New York,Brooklyn,0,1,40.6715,-73.9476,0.07139999999999999,0.35419999999999996,0.5744,-0.55454,True
284,92428,2014-01-01,New York,Syracuse,0,1,43.0308,-76.1562,0.0,0.0,0.0,0.0,True
303,92131,2014-01-01,New York,Bronx,0,1,40.8179,-73.8628,0.0,0.0,0.0,0.0,True
305,92144,2014-01-01,New York,Bronx,0,1,40.8623,-73.8959,0.09971428571428571,0.21200000000000002,0.6884285714285714,-0.19594285714285717,True
349,92395,2014-01-01,New York,Buffalo,1,0,42.8913,-78.8659,0.08,0.257,0.664,-0.6124,True
371,92331,2014-01-01,New York,Poughkeepsie,0,2,41.7001,-73.9158,0.143,0.22066666666666668,0.6363333333333333,-0.06666666666666665,True
381,92135,2014-01-01,New York,Brooklyn,1,0,40.6838,-73.9075,0.01916666666666667,0.206,0.7748333333333334,-0.25278333333333336,True
409,92139,2014-01-01,New York,Staten Island,0,1,40.6155,-74.0816,0.0,0.2144,0.7856,-0.36254,True
410,92133,2014-01-01,New York,Brooklyn,0,1,40.6804,-73.9167,0.016428571428571428,0.20685714285714285,0.7767142857142856,-0.2941428571428571,True
426,289294,2014-01-01,New York,Niagara Falls,0,0,43.0889,-79.0488,0.161,0.196,0.643,-0.1414,True
470,261045,2014-01-01,New York,Niagara Falls,0,0,43.093,-79.0543,0.0,0.0,0.0,0.0,True
471,150401,2014-01-01,New York,Syracuse,0,0,43.0664,-76.1558,0.08900000000000001,0.25066666666666665,0.6603333333333334,-0.4043666666666667,True
481,92137,2014-01-01,New York,Bronx,0,1,40.8396,-73.8758,0.14266666666666666,0.3013333333333333,0.556,-0.4083666666666666,True
484,92148,2014-01-01,New York,Brooklyn,0,3,40.6505,-73.9573,0.135,0.0,0.865,0.2584,True
488,92432,2014-01-01,New York,Rochester,1,1,43.1657,-77.6462,0.0,0.0,0.0,0.0,True
567,92707,2014-01-02,New York,Brooklyn,0,1,40.6623,-73.8948,0.1655,0.22049999999999997,0.614,-0.15949999999999998,True
614,92704,2014-01-03,New York,Queens,1,3,40.6775,-73.7629,0.0,0.255,0.745,-0.34,True
640,92718,2014-01-03,New York,Manhattan,0,0,40.7332,-74.0052,0.14966666666666664,0.13966666666666666,0.7106000000000001,0.10000666666666665,True
648,94563,2014-01-03,New York,Nesconset,0,0,40.8371,-73.1566,0.0,0.0,0.0,0.0,True
670,92987,2014-01-03,New York,Brooklyn,0,0,40.6766,-73.8617,0.11783333333333333,0.07316666666666667,0.8089999999999998,0.09031666666666667,True
674,100284,2014-01-03,New York,Troy,0,1,42.7356,-73.6848,0.178,0.102,0.72,0.4215,True
739,93205,2014-01-04,New York,Rochester,0,1,43.1494,-77.631,0.0,0.0,0.0,0.0,True
742,116758,2014-01-04,New York,Brooklyn,0,1,40.6988,-73.9951,0.062,0.12416666666666666,0.8138333333333332,-0.1880333333333333,True
763,93107,2014-01-04,New York,Brooklyn,1,1,40.6693,-73.9136,0.14425,0.17149999999999999,0.68425,-0.10705,True
804,92984,2014-01-04,New York,Brooklyn,1,0,40.6599,-73.9426,0.11599999999999999,0.347,0.5366666666666666,-0.4792,True
811,94551,2014-01-04,New York,Brooklyn,0,0,40.634,-73.9497,0.06720000000000001,0.15299999999999997,0.7798,-0.21336000000000005,True
820,456222,2014-01-04,New York,Schenectady,0,1,42.8023,-73.9326,0.0,0.0,0.0,0.0,True
826,94524,2014-01-04,New York,Monroe County,0,3,43.2841,-77.7452,0.0,0.0,0.0,0.0,True
830,108873,2014-01-04,New York,Mendon,0,2,42.9976,-77.4788,0.0,0.0,0.0,0.0,True
865,93016,2014-01-04,New York,Mendon,0,1,42.9998,-77.5056,0.0,0.0,0.0,0.0,True
916,93811,2014-01-05,New York,Albany,0,0,42.6318,-73.7757,0.0,0.583,0.417,-0.6808,True
934,93131,2014-01-05,New York,Bronx,1,0,40.8179,-73.8508,0.0,0.0,0.0,0.0,True
980,93226,2014-01-05,New York,Colonie,0,0,42.7075,-73.7123,0.0,0.0,0.0,0.0,True
981,93807,2014-01-05,New York,Troy,0,0,42.7043,-73.65899999999999,0.0,0.0,0.0,0.0,True
984,93121,2014-01-05,New York,Queens,0,2,40.7146,-73.7812,0.223,0.0,0.777,0.5773,True
995,222657,2014-01-05,New York,Buffalo,1,0,42.9599,-78.8982,0.0,0.0,0.0,0.0,True
1058,93793,2014-01-06,New York,Newburgh,1,0,41.5148,-74.0121,0.0,0.255,0.745,-0.5859,True
1101,98208,2014-01-06,New York,Norwich,0,0,42.5922,-75.5303,0.0,0.0,0.0,0.0,True
1144,94559,2014-01-07,New York,Lake Ronkonkoma,0,0,40.8321,-73.1054,0.0,0.0,0.0,0.0,True
1163,94557,2014-01-07,New York,Shirley,0,0,40.8006,-72.8713,0.0,0.327,0.673,-0.8658,True
1193,94113,2014-01-07,New York,Syracuse,1,0,43.059,-76.1454,0.169,0.312,0.519,-0.2732,True
1196,94049,2014-01-07,New York,Ronkonkoma (Lake Ronkonkoma),0,0,40.8111,-73.1118,0.0,0.0,0.0,0.0,True
1249,286139,2014-01-08,New York,Lockport,0,0,43.1522,-78.668,0.0,0.0,0.0,0.0,True
1251,292428,2014-01-08,New York,Buffalo,0,0,42.89,-78.8817,0.08,0.257,0.664,-0.6124,True
1258,94455,2014-01-08,New York,Poughkeepsie,0,1,41.6908,-73.8832,0.328,0.328,0.345,0.25,True
1269,94553,2014-01-08,New York,Manhattan,0,1,40.8182,-73.9605,0.14033333333333334,0.20099999999999998,0.6583333333333333,-0.15313333333333334,True
1270,94555,2014-01-08,New York,Manhattan,1,0,40.8139,-73.9448,0.09241666666666666,0.20691666666666667,0.7007499999999999,-0.245725,True
1293,152072,2014-01-08,New York,Little Valley,0,0,42.2539,-78.7938,0.0,0.0,0.0,0.0,True
1310,94567,2014-01-08,New York,Queens,1,0,40.6997,-73.8079,0.0,0.243,0.757,-0.42255,True
1351,102491,2014-01-08,New York,Amherst,0,0,42.9756,-78.7914,0.0,0.0,0.0,0.0,True
1452,94541,2014-01-09,New York,Syracuse,0,0,43.0664,-76.1558,0.08900000000000001,0.25066666666666665,0.6603333333333334,-0.4043666666666667,True
1518,599379,2014-01-10,New York,Freedom,0,0,42.4965,-78.3827,0.0,0.0,0.0,0.0,True
1592,95239,2014-01-10,New York,Poughkeepsie,0,0,41.7093,-73.9034,0.2555,0.256,0.489,-0.058099999999999985,True
1606,95112,2014-01-10,New York,Bronx,1,0,40.8505,-73.9059,0.10763636363636363,0.22218181818181817,0.6701818181818181,-0.14919090909090912,True
1608,94827,2014-01-10,New York,Queens,1,0,40.7073,-73.7294,0.0,0.0,0.0,0.0,True
1650,95993,2014-01-11,New York,Yonkers,0,1,40.9247,-73.9026,0.233,0.204,0.5630000000000001,0.08136666666666666,True
1655,106685,2014-01-11,New York,Great Kills,0,0,40.5556,-74.14699999999999,0.0,0.0,0.0,0.0,True
1701,101610,2014-01-11,New York,Staten Island,0,0,40.6255,-74.0809,0.0,0.162,0.8380000000000001,-0.17,True
1720,102508,2014-01-11,New York,Syracuse,0,0,43.0481,-76.1474,0.0,0.286,0.714,-0.34,True
1731,217292,2014-01-11,New York,Rochester,0,0,43.1309,-77.6696,0.0,0.0,0.0,0.0,True
1760,95903,2014-01-11,New York,Newfane,0,0,43.2975,-78.7247,0.0,0.0,0.0,0.0,True
1922,95900,2014-01-12,New York,Staten Island,0,0,40.6316,-74.1617,0.0,0.0,0.0,0.0,True
1945,98052,2014-01-13,New York,Rochester,0,1,43.1738,-77.5936,0.0,0.545,0.455,-0.34,True
1946,95988,2014-01-13,New York,Yonkers,0,1,40.9346,-73.8958,0.121,0.21033333333333334,0.6683333333333333,-0.27426666666666666,True
1969,96618,2014-01-13,New York,Bronx,0,1,40.8566,-73.8676,0.08057142857142856,0.19557142857142856,0.7238571428571429,-0.29624285714285714,True
2004,98183,2014-01-13,New York,Troy,0,1,42.7275,-73.6898,0.178,0.102,0.72,0.4215,True
2007,97933,2014-01-13,New York,Queens,0,1,40.7558,-73.9219,0.0,0.0,1.0,0.0,True
2024,96437,2014-01-13,New York,Wheatfield,0,0,43.0709,-78.9393,0.0,0.0,0.0,0.0,True
2046,97925,2014-01-13,New York,Brooklyn,0,0,40.7243,-73.9498,0.0987,0.13369999999999999,0.7676000000000001,-0.044530000000000014,True
2113,96615,2014-01-14,New York,Bellport,0,1,40.7734,-72.9439,0.124,0.142,0.734,-0.1027,True
2186,98176,2014-01-14,New York,Bethlehem,0,0,42.5779,-73.8184,0.0,0.0,0.0,0.0,True
2201,96611,2014-01-14,New York,Manhattan,1,0,40.7891,-73.9486,0.07285714285714286,0.19807142857142854,0.7290714285714286,-0.1977357142857143,True
2220,98223,2014-01-14,New York,Clay,0,0,43.1375,-76.1709,0.0,0.0,0.0,0.0,True
2239,419403,2014-01-14,New York,Philadelphia,0,0,44.144,-75.7139,0.0,0.0,0.0,0.0,True
2256,98221,2014-01-15,New York,Syracuse,0,1,43.041000000000004,-76.1721,0.0,0.0,0.0,0.0,True
2280,98218,2014-01-15,New York,Philadelphia,0,0,44.1405,-75.7115,0.0,0.0,0.0,0.0,True
2283,98180,2014-01-15,New York,Albany,0,1,42.6597,-73.7668,0.08313333333333332,0.24013333333333328,0.6767999999999998,-0.39289999999999997,True
2359,97922,2014-01-15,New York,Manhattan,0,0,40.7549,-73.9685,0.12652941176470586,0.19170588235294114,0.6818235294117647,-0.11544705882352944,True
2362,97919,2014-01-15,New York,Manhattan,0,0,40.7608,-73.9682,0.11590476190476191,0.18261904761904765,0.7015238095238094,-0.11644285714285717,True
2378,97938,2014-01-15,New York,Marlborough,0,0,41.6042,-73.9893,0.0,0.0,0.0,0.0,True
2387,99816,2014-01-15,New York,Bronx,0,0,40.8893,-73.8216,0.155,0.248,0.597,-0.3252,True
2443,224351,2014-01-16,New York,Rochester,0,0,43.1666,-77.6274,0.0,0.0,0.0,0.0,True
2448,98909,2014-01-16,New York,Bronx,1,0,40.8218,-73.9036,0.0,0.613,0.387,-0.8176,True
2488,98171,2014-01-16,New York,Albany,0,1,42.6706,-73.7746,0.024166666666666666,0.29233333333333333,0.6835,-0.4893,True
2492,97903,2014-01-16,New York,Deer Park,1,1,40.7632,-73.3239,0.172,0.084,0.744,0.4019,True
2500,101089,2014-01-16,New York,Brooklyn,0,0,40.7104,-73.9589,0.1691,0.15675,0.6741999999999998,0.04572,True
2504,99841,2014-01-16,New York,Manhattan,0,0,40.7501,-73.9749,0.1021904761904762,0.16576190476190478,0.7319047619047618,-0.0563,True
2536,97911,2014-01-16,New York,Brooklyn,0,0,40.7013,-73.9368,0.0,0.2785,0.7215,-0.46977500000000005,True
2578,99440,2014-01-16,New York,Brooklyn,0,0,40.6574,-73.8991,0.0,0.375,0.625,-0.34,True
2596,97499,2014-01-17,New York,Onondaga County,0,1,43.0268,-76.1784,0.0,0.0,0.0,0.0,True
2614,98564,2014-01-17,New York,Newburgh,0,0,41.4978,-74.0129,0.0,0.029333333333333333,0.9706666666666667,-0.08613333333333334,True
2618,97909,2014-01-17,New York,Brooklyn,0,0,40.637,-73.915,0.0,0.0,0.0,0.0,True
2621,97767,2014-01-17,New York,Troy,0,1,42.7303,-73.6621,0.0,0.0,0.0,0.0,True
2641,98211,2014-01-17,New York,Syracuse,0,1,43.0187,-76.1516,0.14975,0.11375,0.7364999999999999,-0.08494999999999998,True
2647,100485,2014-01-17,New York,Beekman,0,0,41.6109,-73.7129,0.0,0.0,0.0,0.0,True
2657,98174,2014-01-17,New York,Colonie,0,0,42.7162,-73.8312,0.0955,0.155,0.7495,-0.09267499999999998,True
2676,97983,2014-01-17,New York,Albany,0,1,42.6477,-73.7517,0.02625,0.17575,0.7979999999999999,-0.46875,True
2681,99443,2014-01-17,New York,Brooklyn,0,0,40.6782,-73.9442,0.10677777777777779,0.25066666666666665,0.6424444444444444,-0.4097555555555556,True
2683,98914,2014-01-17,New York,Bronx,0,1,40.8173,-73.9052,0.0,0.613,0.387,-0.8176,True
2722,99436,2014-01-17,New York,Brooklyn,0,1,40.6858,-73.9236,0.0,0.1875,0.8125,-0.17,True
2733,98470,2014-01-17,New York,Ellenville,0,0,41.7187,-74.3974,0.0,0.0,0.0,0.0,True
2741,97914,2014-01-18,New York,Brooklyn,1,1,40.6277,-73.9609,0.11699999999999999,0.17,0.7130000000000001,-0.26463333333333333,True
2752,97775,2014-01-18,New York,Syracuse,0,3,43.0148,-76.1481,0.08118750000000001,0.2549375,0.663875,-0.37564999999999993,True
2784,98978,2014-01-18,New York,Queens,0,1,40.6744,-73.7992,0.131,0.087,0.782,0.2363,True
2801,98920,2014-01-18,New York,Rochester,0,1,43.1836,-77.583,0.15,0.213,0.6371666666666668,-0.06835000000000001,True
2805,98976,2014-01-18,New York,Brooklyn,0,1,40.6323,-73.9009,0.0,0.0,0.0,0.0,True
2819,98216,2014-01-18,New York,Utica,1,0,,,0.0,0.0,0.0,0.0,True
2862,98214,2014-01-18,New York,Syracuse,0,1,43.011,-76.1573,0.0,0.0,0.0,0.0,True
2869,99446,2014-01-18,New York,Uniondale,0,1,40.7141,-73.5912,0.156,0.2205,0.6235,-0.11809999999999998,True
2962,100291,2014-01-19,New York,Colonie,0,0,42.6921,-73.7763,0.0,0.0,0.0,0.0,True
2971,100279,2014-01-19,New York,Albany,0,2,42.645,-73.7552,0.0398,0.207,0.7531999999999999,-0.51506,True
2990,100293,2014-01-19,New York,Albany,0,0,42.6767,-73.7861,0.0,0.0,0.0,0.0,True
2991,98198,2014-01-19,New York,Endicott,0,0,42.1049,-76.0472,0.0,0.0,0.0,0.0,True
3019,98447,2014-01-19,New York,Staten Island,0,0,40.5589,-74.1982,0.08833333333333333,0.10966666666666668,0.8016666666666666,-0.03909999999999999,True
3030,99553,2014-01-20,New York,Brooklyn,0,1,40.6707,-73.9504,0.17225000000000001,0.26,0.5675,-0.113225,True
3072,98814,2014-01-20,New York,Niagara Falls,0,0,43.0937,-78.9579,0.0,0.0,0.0,0.0,True
3120,465338,2014-01-20,New York,Poughkeepsie,0,0,41.71,-73.9244,0.0,0.0,0.0,0.0,True
3130,99557,2014-01-20,New York,Brooklyn,0,1,40.6158,-73.9445,0.0,0.0,0.0,0.0,True
3133,99555,2014-01-20,New York,Brooklyn,0,1,40.6646,-73.9056,0.0,0.375,0.625,-0.34,True
3137,99085,2014-01-20,New York,Rochester,0,1,43.1537,-77.6289,0.0,0.0,0.0,0.0,True
3150,99083,2014-01-20,New York,Brooklyn,0,1,40.6516,-73.9379,0.0,0.078,0.9219999999999999,-0.17,True
3157,99826,2014-01-20,New York,Brooklyn,0,0,40.6568,-73.9181,0.0,0.0,1.0,0.0,True
3179,100288,2014-01-20,New York,Ballston Spa,0,0,42.9995,-73.8028,0.0,0.0,0.0,0.0,True
3247,99438,2014-01-21,New York,Lake Ronkonkoma,0,0,40.8293,-73.0953,0.0,0.0,0.0,0.0,True
3285,98887,2014-01-21,New York,Staten Island,0,2,40.6156,-74.0811,0.0,0.0,0.0,0.0,True
3325,99433,2014-01-22,New York,Melville,0,0,40.7934,-73.4151,0.0,0.0,0.0,0.0,True
3353,99824,2014-01-22,New York,Pittsford,0,1,43.0906,-77.515,0.0,0.0,0.0,0.0,True
3378,99819,2014-01-22,New York,Bronx,0,1,40.8642,-73.8913,0.06711111111111111,0.2248888888888889,0.7081111111111111,-0.2741888888888889,True
3386,99850,2014-01-22,New York,Limestone,2,1,42.0181,-78.6053,0.0,0.0,0.0,0.0,True
3458,100314,2014-01-23,New York,Syracuse,0,0,43.0478,-76.1864,0.0,0.0,0.0,0.0,True
3467,100500,2014-01-23,New York,Rochester,0,0,43.1401,-77.51899999999999,0.0,0.0,0.0,0.0,True
3528,100443,2014-01-23,New York,Poughkeepsie,0,0,41.6938,-73.9287,0.0,0.0,0.0,0.0,True
3560,99822,2014-01-23,New York,Bronx,0,0,40.8653,-73.8704,0.1095,0.27349999999999997,0.617,-0.5957,True
3596,101077,2014-01-24,New York,Bronx,0,1,40.8264,-73.9081,0.056333333333333326,0.217,0.7265,-0.22114999999999999,True
3638,100413,2014-01-24,New York,Bronx,1,0,40.894,-73.8597,0.0,0.11019999999999999,0.8897999999999999,-0.31158,True
3640,100148,2014-01-24,New York,Rochester,1,0,43.1433,-77.6361,0.0,0.0,0.0,0.0,True
3655,100286,2014-01-24,New York,Schenectady,0,0,42.8145,-73.937,0.0,0.0,1.0,0.0,True
3715,103835,2014-01-25,New York,Niagara Falls,0,0,43.1087,-79.0538,0.0,0.0,0.0,0.0,True
3718,100480,2014-01-25,New York,Highland,0,0,41.3328,-73.9858,0.0,0.0,0.0,0.0,True
3719,100475,2014-01-25,New York,Highland,0,2,41.3328,-73.9858,0.0,0.0,0.0,0.0,True
3725,117256,2014-01-25,New York,Bronx,0,0,40.833,-73.9059,0.11649999999999999,0.0955,0.788,0.1449,True
3742,101925,2014-01-25,New York,Wheatfield,0,0,43.0542,-78.8272,0.0,0.0,0.0,0.0,True
3747,101167,2014-01-25,New York,Colonie,1,0,42.7064,-73.7769,0.0,0.0,0.0,0.0,True
3764,101833,2014-01-25,New York,South New Berlin,0,0,42.5259,-75.4132,0.0,0.0,0.0,0.0,True
3781,104752,2014-01-25,New York,Manhattan,0,0,40.7336,-74.0027,0.0344,0.14626666666666666,0.8193333333333332,-0.20071333333333333,True
3787,102446,2014-01-25,New York,Cheektowaga,0,0,42.8862,-78.7551,0.0,0.0,0.0,0.0,True
3825,100478,2014-01-25,New York,Highland,0,1,41.3328,-73.9858,0.0,0.0,0.0,0.0,True
3914,101620,2014-01-26,New York,Rochester,0,1,43.1521,-77.6357,0.0,0.136,0.864,-0.5267,True
3941,284330,2014-01-26,New York,Syracuse,0,0,43.0365,-76.1771,0.307,0.1025,0.5905,0.3961,True
3965,101085,2014-01-26,New York,Brooklyn,0,1,40.6701,-73.908,0.0,0.0,0.0,0.0,True
4000,100677,2014-01-27,New York,Syracuse,0,1,43.0482,-76.0996,0.14024999999999999,0.248,0.61175,-0.20229999999999998,True
4054,101900,2014-01-27,New York,Albany,0,0,42.6637,-73.7701,0.078,0.23771428571428574,0.6844285714285714,-0.30961428571428573,True
4068,101902,2014-01-27,New York,Albany,0,0,42.7487,-73.8055,0.0,0.0,0.0,0.0,True
4075,101828,2014-01-27,New York,Bronx,0,0,40.8268,-73.8181,0.04033333333333333,0.39433333333333337,0.5650000000000001,-0.5385666666666666,True
4084,101885,2014-01-27,New York,Brooklyn,0,0,40.6158,-73.9445,0.0,0.0,0.0,0.0,True
4100,312049,2014-01-27,New York,Troy,0,0,42.7774,-73.6772,0.0,0.0,0.0,0.0,True
4105,111822,2014-01-27,New York,Highland,0,1,41.7473,-73.9648,0.0,0.0,0.0,0.0,True
4130,100942,2014-01-27,New York,Buffalo,1,1,42.8943,-78.842,0.0,0.0,0.0,0.0,True
4142,101567,2014-01-27,New York,Poughkeepsie,0,0,41.7043,-73.9126,0.07066666666666667,0.129,0.8003333333333335,-0.19243333333333335,True
4145,102433,2014-01-27,New York,North Tonawanda,0,0,43.0537,-78.8438,0.0,0.441,0.559,-0.7964,True
4150,114720,2014-01-28,New York,Syracuse,1,0,43.0415,-76.1595,0.307,0.1025,0.5905,0.3961,True
4177,101887,2014-01-28,New York,Bronx,0,0,40.8452,-73.8661,0.11599999999999999,0.1265,0.7575,-0.03826250000000002,True
4193,121479,2014-01-28,New York,Port Jervis,0,0,41.3756,-74.6657,0.0,0.0,0.0,0.0,True
4195,102452,2014-01-28,New York,Amherst,0,0,42.9792,-78.7786,0.0,0.0,0.0,0.0,True
4196,152074,2014-01-28,New York,Freedom,0,0,42.49,-78.3233,0.0,0.0,0.0,0.0,True
4201,102540,2014-01-28,New York,Rochester,0,1,43.1616,-77.6398,0.0,0.0,0.0,0.0,True
4283,114725,2014-01-29,New York,Staten Island,0,1,40.6393,-74.0877,0.08199999999999999,0.317,0.601,-0.79965,True
4332,107281,2014-01-29,New York,Brooklyn,0,1,40.6773,-73.9831,0.037333333333333336,0.13533333333333333,0.8273333333333334,-0.2777,True
4356,103534,2014-01-29,New York,Monticello,0,0,41.6565,-74.7021,0.0,0.0,0.0,0.0,True
4389,102230,2014-01-29,New York,Brooklyn,1,0,40.6158,-73.9445,0.0,0.0,0.0,0.0,True
4393,102464,2014-01-30,New York,East Amherst,0,0,43.0356,-78.7257,0.0,0.0,0.0,0.0,True
4413,104791,2014-01-30,New York,Brooklyn,0,1,40.671,-73.8634,0.0,0.169,0.831,-0.3192333333333333,True
4420,102496,2014-01-30,New York,Syracuse,0,0,43.0101,-76.1569,0.0,0.0,0.0,0.0,True
4431,102582,2014-01-30,New York,Valley Stream,0,0,40.6643,-73.7085,0.0,0.0,0.0,0.0,True
4444,102428,2014-01-30,New York,Cheektowaga,0,0,42.8918,-78.6974,0.0,0.0,0.0,0.0,True
4448,102448,2014-01-30,New York,North Tonawanda,0,0,43.0649,-78.8448,0.0,0.441,0.559,-0.7964,True
4482,102505,2014-01-30,New York,Syracuse,0,0,43.0524,-76.133,0.0,0.474,0.526,-0.3818,True
4485,104161,2014-01-30,New York,Bronx,0,1,40.8433,-73.9192,0.155,0.13033333333333333,0.7146666666666667,0.09836666666666664,True
4492,102498,2014-01-30,New York,Syracuse,0,0,43.0161,-76.1411,0.08854545454545455,0.22945454545454547,0.6819999999999999,-0.3091,True
4543,102996,2014-01-31,New York,Queens,0,1,40.7422,-73.8811,0.0,0.16766666666666666,0.8323333333333333,-0.22666666666666668,True
4583,102908,2014-01-31,New York,Rochester,1,0,43.1643,-77.6298,0.0,0.0,0.0,0.0,True
4621,103156,2014-01-31,New York,Bath,0,0,42.3748,-77.2344,0.0,0.0,0.0,0.0,True
4627,102999,2014-01-31,New York,Brooklyn,0,1,40.6655,-73.9264,0.0,0.3425,0.6575,-0.52735,True
4633,111716,2014-01-31,New York,Rochester,0,0,43.1755,-77.5907,0.0,0.607,0.393,-0.8286,True
4650,104159,2014-01-31,New York,Bronx,1,1,40.832,-73.9198,0.11624999999999999,0.262,0.6214999999999999,-0.27025,True
4663,104797,2014-01-31,New York,Queens,0,1,40.691,-73.7976,0.0,0.524,0.476,-0.9062,True
4734,102801,2014-02-01,New York,Syracuse,0,0,42.9944,-76.2155,0.0,0.0,0.0,0.0,True
4768,102905,2014-02-01,New York,Rochester,1,0,43.1917,-77.6311,0.0,0.183,0.817,-0.4005,True
4792,116733,2014-02-01,New York,Brooklyn,0,0,40.6943,-73.97800000000001,0.10644444444444444,0.16055555555555553,0.7328888888888888,-0.15733333333333335,True
4802,103926,2014-02-01,New York,Schenectady,0,1,42.8014,-73.9316,0.0,0.0,0.0,0.0,True
4886,116744,2014-02-02,New York,Brooklyn,0,0,40.696,-73.9764,0.11975,0.16125,0.718875,-0.10732500000000003,True
4911,104759,2014-02-02,New York,Queens,0,0,40.6777,-73.8272,0.124,0.0545,0.8215,0.2553,True
4964,104846,2014-02-03,New York,Beacon,0,0,41.515,-73.9478,0.0,0.0,0.0,0.0,True
4967,103543,2014-02-03,New York,Yonkers,0,1,40.9228,-73.9026,0.09250000000000001,0.264,0.6438333333333334,-0.24415,True
5017,103440,2014-02-03,New York,Kingston,1,0,41.93,-73.9992,0.0,0.16233333333333333,0.8376666666666667,-0.45693333333333336,True
5097,103594,2014-02-03,New York,Bronx,1,0,40.8447,-73.9228,0.11839999999999999,0.2996,0.5820000000000001,-0.33278,True
5106,104220,2014-02-04,New York,Brooklyn,1,0,40.6467,-73.9094,0.421,0.0,0.579,0.9198,True
5128,104777,2014-02-04,New York,Staten Island,0,1,40.6166,-74.0827,0.0,0.0,1.0,0.0,True
5188,104156,2014-02-04,New York,Bronx,0,1,40.868,-73.8959,0.04542857142857143,0.21128571428571427,0.7434285714285714,-0.27848571428571434,True
5198,458194,2014-02-04,New York,Rochester (Irondequoit),0,0,43.1682,-77.6019,0.2995,0.092,0.6085,0.13624999999999998,True
5208,103754,2014-02-04,New York,Colonie,0,0,42.683,-73.7789,0.0,0.0,0.0,0.0,True
5214,207252,2014-02-04,New York,Staten Island,0,1,40.6126,-74.0831,0.0,0.0,1.0,0.0,True
5222,104212,2014-02-05,New York,Brooklyn,1,0,40.6545,-73.9877,0.2275,0.1875,0.585,0.010599999999999998,True
5307,104173,2014-02-05,New York,Niagara Falls,0,0,43.09,-79.0294,0.0,0.0,0.0,0.0,True
5334,223035,2014-02-06,New York,Brockport,0,0,43.2129,-77.9537,0.054,0.0465,0.9,0.0455,True
5381,104855,2014-02-06,New York,Rochester,1,0,43.1708,-77.6008,0.2995,0.3035,0.397,-0.006099999999999994,True
5401,104767,2014-02-06,New York,Brooklyn,0,1,40.6771,-73.9737,0.1424,0.1582,0.6994,-0.10044000000000002,True
5415,150415,2014-02-06,New York,Knox,0,0,42.6792,-74.1269,0.0,0.0,0.0,0.0,True
5417,105653,2014-02-06,New York,Buffalo,0,0,42.9034,-78.8207,0.0,0.0,0.0,0.0,True
5463,104839,2014-02-07,New York,Rochester,1,0,43.17100000000001,-77.5999,0.20174999999999998,0.27349999999999997,0.52475,-0.19555,True
5465,106634,2014-02-07,New York,Bronx,1,1,40.832,-73.9198,0.256,0.378,0.366,-0.25,True
5476,104757,2014-02-07,New York,Manhattan,0,2,40.7486,-74.0048,0.08269230769230769,0.13923076923076924,0.7780769230769231,-0.1770923076923077,True
5555,117536,2014-02-07,New York,Syracuse,0,1,43.0345,-76.1635,0.307,0.1025,0.5905,0.3961,True
5603,150975,2014-02-08,New York,Long Island,0,1,40.7891,-73.135,0.0,0.0,0.0,0.0,True
5636,105651,2014-02-08,New York,Amherst,0,1,42.9578,-78.8184,0.16933333333333334,0.24900000000000003,0.5816666666666667,-0.11836666666666668,True
