state,year,gun,count_guns,latitude,longitude,mean_n_killed,mean_n_injured,count_handgun,count_shotgun,fip,state_abbr,population
Georgia,2017,9mm,34,33.11180909090909,-84.05000000000001,0.08823529411764706,0.14705882352941177,0,0,13, GA,10410330
Georgia,2017,Handgun,113,33.21292678571428,-83.88804464285714,0.20353982300884957,0.3893805309734513,113,0,13, GA,10410330
Georgia,2017,Other,8,33.74465,-84.687575,0.0,0.125,0,0,13, GA,10410330
Georgia,2017,Rifle,26,33.801411538461544,-83.95106923076924,0.15384615384615385,0.23076923076923078,0,0,13, GA,10410330
Georgia,2017,Shotgun,12,33.719908333333336,-84.30739166666667,0.25,0.3333333333333333,0,12,13, GA,10410330
Georgia,2017,Unknown,2107,33.15843969022269,-83.7548565827687,0.299952539155197,0.49169435215946844,0,0,13, GA,10410330
Georgia,2018,12 gauge,1,32.4575,-84.9862,0.0,3.0,0,0,13, GA,10511131
Georgia,2018,22 LR,4,33.551325,-83.3952,0.25,0.0,0,0,13, GA,10511131
Georgia,2018,357 Mag,2,33.7885,-84.9223,0.0,0.0,0,0,13, GA,10511131
Georgia,2018,38 Spl,2,32.5429,-84.9259,0.0,0.0,0,0,13, GA,10511131
Georgia,2018,380 Auto,4,32.457049999999995,-83.59384999999999,0.0,0.0,0,0,13, GA,10511131
Georgia,2018,40 SW,2,31.048450000000003,-83.53935000000001,0.0,0.0,0,0,13, GA,10511131
Georgia,2018,45 Auto,2,34.5738,-83.3161,0.0,1.0,0,0,13, GA,10511131
Georgia,2018,9mm,10,32.31273,-83.56125999999999,0.0,0.1,0,0,13, GA,10511131
Georgia,2018,Handgun,20,33.07290555555556,-83.40441111111112,0.1,0.15,20,0,13, GA,10511131
Georgia,2018,Rifle,6,34.0129,-83.4209,0.0,0.0,0,0,13, GA,10511131
Georgia,2018,Shotgun,2,32.42045,-83.70045,0.0,0.0,0,2,13, GA,10511131
Georgia,2018,Unknown,429,33.17317040816331,-83.85835280612238,0.30536130536130535,0.49184149184149184,0,0,13, GA,10511131
Hawaii,2014,Handgun,2,21.334,-157.84799999999998,0.5,0.5,2,0,15, HI,1414538
Hawaii,2014,Unknown,11,20.276672727272725,-156.60845454545455,0.36363636363636365,0.18181818181818182,0,0,15, HI,1414538
Hawaii,2015,22 LR,5,19.915600000000005,-156.002,0.0,0.0,0,0,15, HI,1422052
Hawaii,2015,25 Auto,1,19.6901,-156.018,0.0,0.0,0,0,15, HI,1422052
Hawaii,2015,30-30 Win,1,20.2264,-155.776,0.0,2.0,0,0,15, HI,1422052
Hawaii,2015,32 Auto,1,21.3316,-157.92,0.0,0.0,0,0,15, HI,1422052
Hawaii,2015,357 Mag,1,21.3316,-157.92,0.0,0.0,0,0,15, HI,1422052
Hawaii,2015,38 Spl,1,21.299,-157.842,0.0,1.0,0,0,15, HI,1422052
Hawaii,2015,40 SW,1,21.976999999999997,-159.351,0.0,0.0,0,0,15, HI,1422052
Hawaii,2015,45 Auto,3,19.7096,-155.0776666666667,0.0,0.0,0,0,15, HI,1422052
Hawaii,2015,9mm,2,20.2633,-156.2415,0.5,0.0,0,0,15, HI,1422052
Hawaii,2015,Handgun,11,19.938218181818186,-155.82990909090907,0.09090909090909091,0.09090909090909091,11,0,15, HI,1422052
Hawaii,2015,Rifle,5,20.55922,-156.6346,0.2,0.2,0,0,15, HI,1422052
Hawaii,2015,Shotgun,2,20.5139,-156.472,1.0,0.0,0,2,15, HI,1422052
Hawaii,2015,Unknown,12,20.613191666666662,-156.67774999999997,0.08333333333333333,0.9166666666666666,0,0,15, HI,1422052
Hawaii,2016,12 gauge,2,19.6001,-154.9395,0.5,0.0,0,0,15, HI,1427559
Hawaii,2016,22 LR,3,19.706166666666668,-155.07066666666665,0.3333333333333333,0.0,0,0,15, HI,1427559
Hawaii,2016,38 Spl,1,20.9163,-156.321,0.0,0.0,0,0,15, HI,1427559
Hawaii,2016,45 Auto,1,19.616,-154.958,1.0,0.0,0,0,15, HI,1427559
Hawaii,2016,9mm,2,21.59935,-158.04000000000002,0.0,0.0,0,0,15, HI,1427559
Hawaii,2016,Handgun,16,20.2866,-156.27474999999998,0.4375,0.1875,16,0,15, HI,1427559
Hawaii,2016,Rifle,7,20.177671428571426,-156.09057142857142,0.14285714285714285,0.2857142857142857,0,0,15, HI,1427559
Hawaii,2016,Shotgun,3,20.26216666666667,-156.05433333333335,0.3333333333333333,0.3333333333333333,0,3,15, HI,1427559
Hawaii,2016,Unknown,32,21.09096896551724,-157.47079310344827,0.65625,0.28125,0,0,15, HI,1427559
Hawaii,2017,22 LR,1,21.4127,-157.78799999999998,0.0,0.0,0,0,15, HI,1424393
Hawaii,2017,38 Spl,1,21.4133,-157.80200000000002,0.0,0.0,0,0,15, HI,1424393
Hawaii,2017,Handgun,14,20.253985714285715,-155.93885714285716,0.0,0.14285714285714285,14,0,15, HI,1424393
Hawaii,2017,Rifle,1,21.2803,-157.827,1.0,2.0,0,0,15, HI,1424393
Hawaii,2017,Shotgun,3,20.803700000000003,-157.00233333333333,0.0,0.0,0,3,15, HI,1424393
Hawaii,2017,Unknown,53,20.415000000000006,-156.39817999999994,0.1320754716981132,0.32075471698113206,0,0,15, HI,1424393
Hawaii,2018,12 gauge,1,20.2383,-155.83700000000002,0.0,0.0,0,0,15, HI,1420593
Hawaii,2018,22 LR,1,20.2383,-155.83700000000002,0.0,0.0,0,0,15, HI,1420593
Hawaii,2018,9mm,1,20.2383,-155.83700000000002,0.0,0.0,0,0,15, HI,1420593
Hawaii,2018,Handgun,1,19.5527,-154.97299999999998,0.0,0.0,1,0,15, HI,1420593
Hawaii,2018,Rifle,1,19.5527,-154.97299999999998,0.0,0.0,0,0,15, HI,1420593
Hawaii,2018,Shotgun,1,19.5527,-154.97299999999998,0.0,0.0,0,1,15, HI,1420593
Hawaii,2018,Unknown,17,20.918091666666665,-157.49375,0.058823529411764705,0.47058823529411764,0,0,15, HI,1420593
Idaho,2014,12 gauge,1,43.6749,-116.682,0.0,0.0,0,0,16, ID,1631112
Idaho,2014,20 gauge,3,43.241733333333336,-116.05266666666667,0.0,0.6666666666666666,0,0,16, ID,1631112
Idaho,2014,22 LR,4,45.990925,-115.60875000000001,0.25,0.25,0,0,16, ID,1631112
Idaho,2014,32 Auto,1,43.6169,-116.20100000000001,0.0,0.0,0,0,16, ID,1631112
Idaho,2014,380 Auto,2,43.60695,-116.297,0.0,0.0,0,0,16, ID,1631112
Idaho,2014,45 Auto,1,43.6169,-116.20100000000001,0.0,0.0,0,0,16, ID,1631112
Idaho,2014,9mm,7,44.10882857142857,-115.94271428571429,0.14285714285714285,0.14285714285714285,0,0,16, ID,1631112
Idaho,2014,Handgun,4,44.2559,-115.34925,0.25,0.0,4,0,16, ID,1631112
Idaho,2014,Other,2,45.663700000000006,-116.601,0.0,0.5,0,0,16, ID,1631112
Idaho,2014,Rifle,9,44.378366666666665,-116.12066666666666,0.3333333333333333,0.0,0,0,16, ID,1631112
Idaho,2014,Shotgun,5,44.41078,-116.54920000000001,0.0,0.0,0,5,16, ID,1631112
Idaho,2014,Unknown,14,44.76018571428572,-115.41571428571426,0.7142857142857143,0.21428571428571427,0,0,16, ID,1631112
Idaho,2015,12 gauge,1,43.6772,-116.67399999999999,0.0,1.0,0,0,16, ID,1651059
Idaho,2015,16 gauge,1,43.5826,-116.24600000000001,0.0,0.0,0,0,16, ID,1651059
Idaho,2015,22 LR,12,44.58257272727272,-115.2180909090909,0.0,0.16666666666666666,0,0,16, ID,1651059
Idaho,2015,30-30 Win,1,43.6187,-116.215,0.0,0.0,0,0,16, ID,1651059
Idaho,2015,32 Auto,1,43.6187,-116.215,0.0,0.0,0,0,16, ID,1651059
Idaho,2015,357 Mag,3,43.5137,-113.25366666666666,0.0,0.3333333333333333,0,0,16, ID,1651059
Idaho,2015,38 Spl,6,44.28628333333333,-116.4155,0.16666666666666666,0.0,0,0,16, ID,1651059
Idaho,2015,380 Auto,8,44.48217499999999,-114.44149999999999,0.25,0.125,0,0,16, ID,1651059
Idaho,2015,40 SW,6,43.328183333333335,-115.17299999999999,0.16666666666666666,0.3333333333333333,0,0,16, ID,1651059
Idaho,2015,410 gauge,1,48.2766,-116.553,0.0,0.0,0,0,16, ID,1651059
Idaho,2015,44 Mag,1,47.626999999999995,-115.85799999999999,1.0,0.0,0,0,16, ID,1651059
Idaho,2015,45 Auto,11,44.11087272727273,-115.11836363636363,0.0,0.09090909090909091,0,0,16, ID,1651059
Idaho,2015,9mm,9,44.397577777777784,-114.98166666666664,0.5555555555555556,0.0,0,0,16, ID,1651059
Idaho,2015,Handgun,34,44.310609375000006,-116.08237500000001,0.5588235294117647,0.14705882352941177,34,0,16, ID,1651059
Idaho,2015,Other,4,44.933625,-116.50575,0.25,0.0,0,0,16, ID,1651059
Idaho,2015,Rifle,12,44.64130833333334,-115.83983333333335,0.4166666666666667,0.25,0,0,16, ID,1651059
Idaho,2015,Shotgun,12,43.538641666666656,-114.68583333333335,0.4166666666666667,0.08333333333333333,0,12,16, ID,1651059
Idaho,2015,Unknown,113,44.047338738738766,-115.93478378378379,0.07964601769911504,0.08849557522123894,0,0,16, ID,1651059
Idaho,2016,16 gauge,1,43.6169,-116.20100000000001,0.0,0.0,0,0,16, ID,1682380
Idaho,2016,20 gauge,1,44.9111,-116.098,0.0,0.0,0,0,16, ID,1682380
Idaho,2016,22 LR,5,44.608374999999995,-116.39500000000001,0.0,0.4,0,0,16, ID,1682380
Idaho,2016,25 Auto,1,43.6169,-116.20100000000001,0.0,0.0,0,0,16, ID,1682380
Idaho,2016,308 Win,1,42.3276,-113.175,0.0,0.0,0,0,16, ID,1682380
Idaho,2016,357 Mag,1,46.745,-116.99700000000001,0.0,0.0,0,0,16, ID,1682380
Idaho,2016,38 Spl,4,43.31673333333333,-112.901,0.25,0.25,0,0,16, ID,1682380
Idaho,2016,40 SW,3,45.5048,-114.40350000000001,0.0,0.3333333333333333,0,0,16, ID,1682380
Idaho,2016,45 Auto,5,45.325975,-114.22124999999998,0.2,0.4,0,0,16, ID,1682380
Idaho,2016,9mm,13,44.74816153846154,-115.34723076923078,0.15384615384615385,0.15384615384615385,0,0,16, ID,1682380
Idaho,2016,Handgun,50,43.941045652173884,-113.66517391304347,0.08,0.08,50,0,16, ID,1682380
Idaho,2016,Rifle,7,45.302771428571425,-115.38228571428571,0.14285714285714285,0.7142857142857143,0,0,16, ID,1682380
Idaho,2016,Shotgun,8,43.32298333333333,-114.15033333333334,0.125,0.25,0,8,16, ID,1682380
Idaho,2016,Unknown,122,44.730461946902665,-115.07669911504416,0.13934426229508196,0.18032786885245902,0,0,16, ID,1682380
Idaho,2017,22 LR,5,43.315725,-113.90725,0.4,0.0,0,0,16, ID,1717715
Idaho,2017,25 Auto,1,43.4976,-112.079,1.0,0.0,0,0,16, ID,1717715
Idaho,2017,30-06 Spr,1,46.7805,-116.735,1.0,0.0,0,0,16, ID,1717715
Idaho,2017,38 Spl,3,46.2698,-116.497,0.3333333333333333,0.0,0,0,16, ID,1717715
Idaho,2017,380 Auto,2,43.5957,-116.4445,0.0,0.0,0,0,16, ID,1717715
Idaho,2017,40 SW,4,44.300525,-113.281,0.25,0.0,0,0,16, ID,1717715
Idaho,2017,44 Mag,3,45.15033333333334,-113.315,0.0,1.3333333333333333,0,0,16, ID,1717715
Idaho,2017,45 Auto,7,43.83564285714285,-115.23057142857142,0.2857142857142857,0.5714285714285714,0,0,16, ID,1717715
Idaho,2017,9mm,5,42.82728,-113.60419999999999,0.4,0.4,0,0,16, ID,1717715
Idaho,2017,Handgun,23,44.10152272727272,-114.89731818181816,0.08695652173913043,0.17391304347826086,23,0,16, ID,1717715
Idaho,2017,Other,2,43.6368,-116.274,0.5,0.0,0,0,16, ID,1717715
Idaho,2017,Rifle,5,43.76201999999999,-113.63239999999999,1.2,0.0,0,0,16, ID,1717715
Idaho,2017,Shotgun,13,44.012100000000004,-113.50509090909091,0.07692307692307693,0.15384615384615385,0,13,16, ID,1717715
Idaho,2017,Unknown,116,44.165924107142885,-114.9750357142858,0.27586206896551724,0.1724137931034483,0,0,16, ID,1717715
Idaho,2018,12 gauge,2,43.01385,-112.53899999999999,0.0,0.0,0,0,16, ID,1750536
Idaho,2018,22 LR,1,43.478,-112.00399999999999,1.0,0.0,0,0,16, ID,1750536
Idaho,2018,357 Mag,1,42.9342,-114.40899999999999,0.0,0.0,0,0,16, ID,1750536
Idaho,2018,45 Auto,1,46.7154,-117.007,0.0,1.0,0,0,16, ID,1750536
Idaho,2018,Handgun,12,44.655908333333336,-116.05691666666667,0.16666666666666666,0.16666666666666666,12,0,16, ID,1750536
Idaho,2018,Rifle,5,43.58398,-116.36780000000002,0.0,0.0,0,0,16, ID,1750536
Idaho,2018,Shotgun,3,43.659333333333336,-114.84500000000001,0.0,0.0,0,3,16, ID,1750536
Idaho,2018,Unknown,35,44.19285882352941,-114.7468823529412,0.3142857142857143,0.17142857142857143,0,0,16, ID,1750536
Illinois,2013,38 Spl,1,41.68899999999999,-87.6157,0.0,5.0,0,0,17, IL,12895129
Illinois,2013,Unknown,5,40.928419999999996,-88.72696,2.8,4.4,0,0,17, IL,12895129
Illinois,2014,20 gauge,1,42.138000000000005,-87.91,0.0,0.0,0,0,17, IL,12884493
Illinois,2014,22 LR,5,39.93092,-88.8691,0.0,0.4,0,0,17, IL,12884493
Illinois,2014,25 Auto,1,37.139,-88.5941,0.0,1.0,0,0,17, IL,12884493
Illinois,2014,38 Spl,2,41.5416,-87.551,0.5,0.0,0,0,17, IL,12884493
Illinois,2014,380 Auto,2,39.64895,-89.14365000000001,0.0,0.0,0,0,17, IL,12884493
Illinois,2014,40 SW,8,41.7744,-87.69803999999999,0.375,0.5,0,0,17, IL,12884493
Illinois,2014,44 Mag,1,41.9507,-87.7473,1.0,0.0,0,0,17, IL,12884493
Illinois,2014,45 Auto,4,41.007799999999996,-87.993325,0.25,0.75,0,0,17, IL,12884493
Illinois,2014,9mm,12,40.77965,-88.66577500000001,0.16666666666666666,0.5,0,0,17, IL,12884493
Illinois,2014,Handgun,23,40.43827619047619,-88.73637619047616,0.08695652173913043,0.34782608695652173,23,0,17, IL,12884493
Illinois,2014,Other,3,40.18346666666667,-88.6175,0.0,0.0,0,0,17, IL,12884493
Illinois,2014,Rifle,4,40.080375,-89.177575,0.0,0.5,0,0,17, IL,12884493
Illinois,2014,Shotgun,2,40.1145,-88.0423,0.0,0.0,0,2,17, IL,12884493
Illinois,2014,Unknown,426,40.846524120603064,-88.40924824120614,0.31220657276995306,0.5,0,0,17, IL,12884493
Illinois,2015,10mm,1,41.8513,-87.7313,0.0,0.0,0,0,17, IL,12858913
Illinois,2015,12 gauge,11,40.28963636363637,-89.23378181818181,0.09090909090909091,0.09090909090909091,0,0,17, IL,12858913
Illinois,2015,20 gauge,1,42.2324,-89.0771,0.0,0.0,0,0,17, IL,12858913
Illinois,2015,22 LR,24,40.824862499999995,-88.65857083333333,0.041666666666666664,0.125,0,0,17, IL,12858913
Illinois,2015,25 Auto,1,40.7763,-89.665,0.0,0.0,0,0,17, IL,12858913
Illinois,2015,32 Auto,3,41.25893333333334,-88.10083333333334,0.6666666666666666,0.0,0,0,17, IL,12858913
Illinois,2015,357 Mag,5,41.14226,-88.42604,0.2,0.0,0,0,17, IL,12858913
Illinois,2015,38 Spl,16,40.70895714285714,-88.51110000000001,0.0625,0.0625,0,0,17, IL,12858913
Illinois,2015,380 Auto,20,40.869310526315786,-88.24531052631579,0.1,0.3,0,0,17, IL,12858913
Illinois,2015,40 SW,20,40.966316666666664,-88.91046111111112,0.05,0.05,0,0,17, IL,12858913
Illinois,2015,45 Auto,19,40.84802222222222,-88.5290388888889,0.15789473684210525,0.10526315789473684,0,0,17, IL,12858913
Illinois,2015,9mm,52,41.19185400000001,-88.41309599999998,0.09615384615384616,0.28846153846153844,0,0,17, IL,12858913
Illinois,2015,Handgun,197,40.86182216494844,-88.70335670103097,0.16243654822335024,0.27411167512690354,197,0,17, IL,12858913
Illinois,2015,Other,11,41.707818181818176,-87.88490909090912,0.0,0.09090909090909091,0,0,17, IL,12858913
Illinois,2015,Rifle,18,40.629761111111115,-89.03249999999998,0.05555555555555555,0.5555555555555556,0,0,17, IL,12858913
Illinois,2015,Shotgun,15,41.09232,-88.63806000000002,0.2,0.6666666666666666,0,15,17, IL,12858913
Illinois,2015,Unknown,1787,41.43975372616981,-88.1201180242632,0.20313374370453274,0.7039731393396754,0,0,17, IL,12858913
Illinois,2016,12 gauge,17,40.439131249999996,-88.97916875,0.0,0.4117647058823529,0,0,17, IL,12820527
Illinois,2016,20 gauge,1,42.2594,-89.1067,0.0,0.0,0,0,17, IL,12820527
Illinois,2016,22 LR,23,40.71971739130434,-88.58621304347825,0.08695652173913043,0.043478260869565216,0,0,17, IL,12820527
Illinois,2016,25 Auto,4,41.410275,-88.19364999999999,0.0,0.0,0,0,17, IL,12820527
Illinois,2016,30-06 Spr,1,38.8945,-90.1638,0.0,0.0,0,0,17, IL,12820527
Illinois,2016,32 Auto,7,41.42341428571429,-88.5747142857143,0.14285714285714285,0.14285714285714285,0,0,17, IL,12820527
Illinois,2016,357 Mag,11,41.386536363636374,-88.79970909090909,0.0,0.09090909090909091,0,0,17, IL,12820527
Illinois,2016,38 Spl,12,40.91601999999999,-89.10188000000002,0.08333333333333333,0.16666666666666666,0,0,17, IL,12820527
Illinois,2016,380 Auto,19,40.48815625,-88.88185,0.05263157894736842,0.10526315789473684,0,0,17, IL,12820527
Illinois,2016,40 SW,31,41.04208666666667,-88.49728,0.12903225806451613,0.12903225806451613,0,0,17, IL,12820527
Illinois,2016,410 gauge,1,42.2594,-89.1067,0.0,0.0,0,0,17, IL,12820527
Illinois,2016,44 Mag,2,42.25685,-89.07095,0.0,0.5,0,0,17, IL,12820527
Illinois,2016,45 Auto,23,41.23798095238096,-88.46131428571428,0.17391304347826086,0.08695652173913043,0,0,17, IL,12820527
Illinois,2016,9mm,62,40.80197068965517,-88.67244827586207,0.1774193548387097,0.0967741935483871,0,0,17, IL,12820527
Illinois,2016,Handgun,383,41.32919821958454,-88.39334985163224,0.033942558746736295,0.23759791122715404,383,0,17, IL,12820527
Illinois,2016,Rifle,37,40.861768571428584,-88.5244914285714,0.08108108108108109,0.16216216216216217,0,0,17, IL,12820527
Illinois,2016,Shotgun,27,40.53825,-89.03475384615385,0.07407407407407407,0.1111111111111111,0,27,17, IL,12820527
Illinois,2016,Unknown,3656,41.4938276319758,-88.06477704374034,0.18818380743982493,0.6791575492341356,0,0,17, IL,12820527
Illinois,2017,12 gauge,11,40.64232,-89.85981,0.0,0.0,0,0,17, IL,12778828
Illinois,2017,20 gauge,1,,,0.0,0.0,0,0,17, IL,12778828
Illinois,2017,22 LR,22,40.93130909090908,-88.71353181818182,0.09090909090909091,0.0,0,0,17, IL,12778828
Illinois,2017,25 Auto,4,41.921975,-88.35805,0.0,0.0,0,0,17, IL,12778828
Illinois,2017,32 Auto,3,41.12396666666667,-88.34403333333334,0.0,0.0,0,0,17, IL,12778828
Illinois,2017,357 Mag,10,40.53149,-88.87114,0.2,0.0,0,0,17, IL,12778828
Illinois,2017,38 Spl,18,41.12158333333333,-88.67621666666666,0.1111111111111111,0.2222222222222222,0,0,17, IL,12778828
Illinois,2017,380 Auto,25,41.44714400000001,-88.43290800000001,0.04,0.12,0,0,17, IL,12778828
Illinois,2017,40 SW,33,41.32086666666667,-88.66649,0.15151515151515152,0.030303030303030304,0,0,17, IL,12778828
Illinois,2017,44 Mag,1,41.7309,-88.3164,0.0,0.0,0,0,17, IL,12778828
Illinois,2017,45 Auto,21,41.32226315789474,-88.31634210526315,0.14285714285714285,0.09523809523809523,0,0,17, IL,12778828
Illinois,2017,9mm,78,41.08362499999999,-88.66570277777781,0.05128205128205128,0.15384615384615385,0,0,17, IL,12778828
Illinois,2017,Handgun,324,41.06547070063699,-88.65596401273885,0.05246913580246913,0.15432098765432098,324,0,17, IL,12778828
Illinois,2017,Other,11,41.74977272727272,-88.23215454545455,0.0,0.0,0,0,17, IL,12778828
Illinois,2017,Rifle,48,40.87982173913043,-88.82596956521738,0.25,0.4375,0,0,17, IL,12778828
Illinois,2017,Shotgun,56,40.42559074074074,-89.09415925925929,0.017857142857142856,0.08928571428571429,0,56,17, IL,12778828
Illinois,2017,Unknown,4945,41.47318042105262,-88.1382769894731,0.18827098078867543,0.731041456016178,0,0,17, IL,12778828
Illinois,2018,20 gauge,1,38.5374,-90.0345,1.0,0.0,0,0,17, IL,12723071
Illinois,2018,22 LR,6,41.055299999999995,-88.80708333333332,0.16666666666666666,0.3333333333333333,0,0,17, IL,12723071
Illinois,2018,38 Spl,1,,,0.0,0.0,0,0,17, IL,12723071
Illinois,2018,380 Auto,4,41.665299999999995,-87.66903333333335,0.25,0.5,0,0,17, IL,12723071
Illinois,2018,40 SW,9,41.00861111111111,-88.93322222222223,0.0,0.0,0,0,17, IL,12723071
Illinois,2018,44 Mag,1,,,0.0,0.0,0,0,17, IL,12723071
Illinois,2018,45 Auto,4,41.92343333333333,-88.42660000000001,0.0,0.25,0,0,17, IL,12723071
Illinois,2018,9mm,19,41.50202,-88.65182,0.05263157894736842,0.15789473684210525,0,0,17, IL,12723071
Illinois,2018,Handgun,57,41.25752765957447,-88.48738297872339,0.05263157894736842,0.24561403508771928,57,0,17, IL,12723071
Illinois,2018,Other,2,,,0.0,0.0,0,0,17, IL,12723071
Illinois,2018,Rifle,12,40.04587272727273,-88.50086363636365,0.0,0.0,0,0,17, IL,12723071
Illinois,2018,Shotgun,11,38.84078999999999,-88.47770000000003,0.0,0.0,0,11,17, IL,12723071
Illinois,2018,Unknown,767,41.42409180834621,-88.11303724884068,0.21251629726205998,0.727509778357236,0,0,17, IL,12723071
Indiana,2013,Unknown,3,40.02596666666667,-85.71246666666666,2.0,1.6666666666666667,0,0,18, IN,6568713
Indiana,2014,12 gauge,1,39.0843,-87.4208,0.0,1.0,0,0,18, IN,6593644
Indiana,2014,22 LR,1,39.7281,-86.2513,0.0,0.0,0,0,18, IN,6593644
Indiana,2014,38 Spl,1,41.6292,-87.478,0.0,0.0,0,0,18, IN,6593644
Indiana,2014,380 Auto,4,39.937925,-86.06967500000002,0.0,0.5,0,0,18, IN,6593644
Indiana,2014,40 SW,2,39.88485,-85.3425,0.5,0.0,0,0,18, IN,6593644
Indiana,2014,45 Auto,2,40.541250000000005,-86.85765,0.5,0.0,0,0,18, IN,6593644
Indiana,2014,9mm,2,40.56615,-86.6835,0.0,0.5,0,0,18, IN,6593644
Indiana,2014,Handgun,42,39.64694749999999,-86.09579249999994,0.11904761904761904,0.14285714285714285,42,0,18, IN,6593644
Indiana,2014,Other,6,40.04546666666666,-86.41426666666666,0.0,0.0,0,0,18, IN,6593644
Indiana,2014,Rifle,25,38.81734800000001,-85.76833199999993,0.0,0.04,0,0,18, IN,6593644
Indiana,2014,Shotgun,21,39.74609523809525,-86.09457142857138,0.047619047619047616,0.09523809523809523,0,21,18, IN,6593644
Indiana,2014,Unknown,233,40.28812247191013,-86.32741179775277,0.4721030042918455,0.41630901287553645,0,0,18, IN,6593644
Indiana,2015,12 gauge,9,40.60599999999999,-86.38154444444446,0.0,0.4444444444444444,0,0,18, IN,6608422
Indiana,2015,20 gauge,2,41.26105,-86.2959,0.0,0.5,0,0,18, IN,6608422
Indiana,2015,22 LR,18,40.148494444444445,-86.57383333333331,0.16666666666666666,0.2222222222222222,0,0,18, IN,6608422
Indiana,2015,25 Auto,1,40.1911,-85.3817,0.0,0.0,0,0,18, IN,6608422
Indiana,2015,300 Win,1,39.8498,-86.4235,0.0,0.0,0,0,18, IN,6608422
Indiana,2015,357 Mag,3,39.578833333333336,-87.02546666666666,0.0,0.3333333333333333,0,0,18, IN,6608422
Indiana,2015,38 Spl,11,40.26436363636364,-86.487,0.0,0.18181818181818182,0,0,18, IN,6608422
Indiana,2015,380 Auto,15,40.19900666666667,-85.97485999999999,0.0,0.06666666666666667,0,0,18, IN,6608422
Indiana,2015,40 SW,8,41.02148749999999,-86.2557625,0.125,0.25,0,0,18, IN,6608422
Indiana,2015,45 Auto,9,39.53382222222222,-86.63326666666666,0.0,0.2222222222222222,0,0,18, IN,6608422
Indiana,2015,9mm,30,40.18458333333333,-85.89551999999999,0.1,0.26666666666666666,0,0,18, IN,6608422
Indiana,2015,Handgun,144,40.1765604316547,-86.47712589928061,0.10416666666666667,0.2222222222222222,144,0,18, IN,6608422
Indiana,2015,Other,5,40.118359999999996,-87.34658,0.0,0.2,0,0,18, IN,6608422
Indiana,2015,Rifle,18,40.61728333333333,-86.36842777777777,0.0,0.16666666666666666,0,0,18, IN,6608422
Indiana,2015,Shotgun,28,40.172921428571435,-86.50067499999999,0.14285714285714285,0.2857142857142857,0,28,18, IN,6608422
Indiana,2015,Unknown,867,40.21511374853107,-86.20262796709753,0.22491349480968859,0.34717416378316035,0,0,18, IN,6608422
Indiana,2016,10mm,1,41.5295,-87.3349,1.0,1.0,0,0,18, IN,6634304
Indiana,2016,12 gauge,7,39.670325,-86.54757500000001,0.0,0.2857142857142857,0,0,18, IN,6634304
Indiana,2016,22 LR,20,40.53505,-86.15200624999999,0.05,0.25,0,0,18, IN,6634304
Indiana,2016,25 Auto,1,41.1048,-86.5057,0.0,0.0,0,0,18, IN,6634304
Indiana,2016,357 Mag,3,40.24686666666667,-85.44873333333334,0.6666666666666666,0.3333333333333333,0,0,18, IN,6634304
Indiana,2016,38 Spl,10,40.0423,-86.16373999999999,0.3,0.1,0,0,18, IN,6634304
Indiana,2016,380 Auto,15,40.22805,-86.2671642857143,0.13333333333333333,0.2,0,0,18, IN,6634304
Indiana,2016,40 SW,23,40.28289565217393,-85.96806956521738,0.08695652173913043,0.30434782608695654,0,0,18, IN,6634304
Indiana,2016,45 Auto,16,40.7722375,-86.2630625,0.0625,0.375,0,0,18, IN,6634304
Indiana,2016,9mm,48,40.21676428571427,-86.11387619047618,0.20833333333333334,0.10416666666666667,0,0,18, IN,6634304
Indiana,2016,Handgun,235,40.137477027026996,-86.36375270270281,0.09787234042553192,0.225531914893617,235,0,18, IN,6634304
Indiana,2016,Other,5,40.3681,-85.44376,0.0,0.0,0,0,18, IN,6634304
Indiana,2016,Rifle,57,40.32598235294118,-86.13297450980392,0.08771929824561403,0.14035087719298245,0,0,18, IN,6634304
Indiana,2016,Shotgun,54,40.23975471698113,-86.18286981132074,0.05555555555555555,0.2222222222222222,0,54,18, IN,6634304
Indiana,2016,Unknown,1108,40.26933549382719,-86.3244484567904,0.26263537906137185,0.38537906137184114,0,0,18, IN,6634304
Indiana,2017,12 gauge,11,39.45906363636364,-86.37648181818183,0.18181818181818182,0.18181818181818182,0,0,18, IN,6658078
Indiana,2017,16 gauge,1,37.9578,-87.5204,0.0,0.0,0,0,18, IN,6658078
Indiana,2017,20 gauge,4,39.49925,-86.83675,0.0,0.0,0,0,18, IN,6658078
Indiana,2017,22 LR,14,39.487254545454554,-86.26027272727272,0.14285714285714285,0.14285714285714285,0,0,18, IN,6658078
Indiana,2017,28 gauge,1,37.9578,-87.5204,0.0,0.0,0,0,18, IN,6658078
Indiana,2017,32 Auto,1,39.4505,-87.164,0.0,0.0,0,0,18, IN,6658078
Indiana,2017,357 Mag,5,39.949400000000004,-86.84626,0.0,0.0,0,0,18, IN,6658078
Indiana,2017,38 Spl,14,40.301408333333335,-85.89828333333334,0.07142857142857142,0.14285714285714285,0,0,18, IN,6658078
Indiana,2017,380 Auto,4,40.081,-86.340125,0.0,0.25,0,0,18, IN,6658078
Indiana,2017,40 SW,22,40.54627142857143,-86.32357142857141,0.0,0.09090909090909091,0,0,18, IN,6658078
Indiana,2017,410 gauge,1,37.9578,-87.5204,0.0,0.0,0,0,18, IN,6658078
